gene,logFC,AveExpr,t,PValue,FDR,B
DDX1,-0.016020052217773646,8.679440147271153,-0.23390306827848575,0.8194133574588764,0.9267047088844644,-7.06472764334784
HNRNPD,-0.025211731166710626,6.469711745628958,-0.23390304026572073,0.8194133786602869,0.9267047088844644,-7.064727650419604
TULP2,0.04714872090974379,1.8681504486915004,0.2338492980604657,0.8194540536288124,0.9267047088844644,-7.064741215981114
CLDN16,-0.038662493728034666,2.924289947438816,-0.23362245463789041,0.8196257469543263,0.9268346571836299,-7.064798441602613
AMELX,0.04049419990488769,2.898763166989151,0.2334852494296078,0.8197295996778133,0.9268878784857131,-7.064833027575019
DCXR,-0.025551044435089817,6.366911765662206,-0.23331617513600975,0.8198575795723977,0.9269620936191137,-7.06487561927587
PHTF2,-0.027476509345503126,6.5949427154824845,-0.23323342121389512,0.8199202217171886,0.9269620936191137,-7.0648964547788475
SEZ6L,0.045989312079455676,2.863965914296549,0.23317346001281866,0.8199656113020931,0.9269620936191137,-7.064911547035839
CD3G,-0.04599547298173885,2.8219300169808395,-0.23294557376159072,0.8201381235149603,0.9270401122879878,-7.064968871046753
DEFB45,-0.05020164107253576,2.3498900797537754,-0.2329322389073355,0.820148218443729,0.9270401122879878,-7.0649722236654515
CLEC16A,0.024806483367184648,6.132914936111926,0.23252555003123965,0.8204561118252138,0.9273007758835385,-7.065074381193535
FKBP15,-0.017302368850856183,8.271517643993107,-0.23239700623256618,0.8205534355158901,0.9273007758835385,-7.06510663377779
BMP10,-0.04085857830813784,2.7216137652612504,-0.23235408993614004,0.8205859292094453,0.9273007758835385,-7.0651173978605515
ANKRD9,-0.045657823995837184,3.8410425021709407,-0.23232747835791717,0.8206060781069617,0.9273007758835385,-7.065124071474722
SLC31A2,0.02331732833057421,10.260026928691403,0.23221314555032405,0.8206926464790976,0.9273054102161917,-7.0651527350853875
FERMT3,0.013437602838493856,10.193770090529986,0.2321719937225471,0.8207238056600359,0.9273054102161917,-7.065163048565117
IGSF10,0.03821047858010553,2.1854437431535114,0.23208301048810698,0.8207911827455365,0.9273173451078179,-7.0651853433747815
GRID1,0.04303787339527244,2.6697547753450523,0.23198959910984263,0.8208619143976852,0.9273330680231878,-7.065208738555306
BSPRY,-0.04469172135070751,3.572416570255582,-0.23183459642628168,0.820979287028211,0.9273920894298068,-7.0652475389024545
ACSM5,0.036045353589738614,1.6668761123803724,0.2317609848584571,0.8210350294967369,0.9273920894298068,-7.065265956393803
AMOTL2,0.04128794668669859,3.7208822123549967,0.23167280707378307,0.8211018036149609,0.9273920894298068,-7.06528801070526
UBE2D2B,-0.05114643009783665,2.7919201274264256,-0.23159771803679416,0.821158667226444,0.9273920894298068,-7.065306784814588
ARHGEF11,0.019198343897734713,7.31130389899289,0.2315291372149869,0.821210603219667,0.9273920894298068,-7.065323926444802
XRCC1,0.025562709551630744,6.43402779755106,0.2314549187942198,0.8212668095547043,0.9273920894298068,-7.06534247151757
SERPINB3C,-0.045437844270582096,1.25226651771129,-0.23137554118294876,0.8213269241563572,0.9273920894298068,-7.065362299210347
ZFP429,0.03614966670565408,4.7095229584974225,0.23131913304013565,0.8213696441484684,0.9273920894298068,-7.065376385278449
WDR89,0.03221580878216918,5.478637940529322,0.2312453468581344,0.8214255260928022,0.9273920894298068,-7.06539480580364
C1QTNF1,-0.05250924421857372,2.435911819647436,-0.23113215051616529,0.821511257324945,0.9274247297038146,-7.065423053660556
ROBO4,0.04248481921102248,2.8359901869436284,0.23072809626652646,0.821817294760323,0.9277060574782482,-7.065523772676466
GADD45GIP1,0.029628153051429896,5.437238584977072,0.23064745164456305,0.8218783800573249,0.9277108519568228,-7.065543854154857
TBX22,-0.057471900238496416,2.966028259671802,-0.23050252229362786,0.8219881617452611,0.927753469233568,-7.065579925830647
EFTUD2,0.04834839169059359,3.4415940814975965,0.2304475321681078,0.8220298169376217,0.927753469233568,-7.065593606527279
MYLPF,-0.04224120448340105,1.9239383288568128,-0.23029180207984357,0.8221477860798359,0.9278224548430534,-7.06563233223803
HACE1,-0.03140777268528858,5.403460413872801,-0.23019834356740598,0.8222185852716697,0.9278382016595819,-7.065655560305718
SYNJ2,-0.029743204115361868,5.9958094374228486,-0.23011167048576242,0.8222842456620292,0.9278481477840056,-7.065677093586402
4933436I01RIK,0.03625022954723793,1.4694665000734326,0.22971974542196827,0.8225811716703038,0.9281190297250586,-7.065774364194099
RNF44,-0.024657468365343625,6.819512869646326,-0.22935899161109027,0.8228545077354443,0.9283036111285989,-7.065863753381642
AKIRIN2,-0.015715012147989704,8.641344281636746,-0.2292921367709193,0.822905165033525,0.9283036111285989,-7.065880303691905
GM10509,-0.05181180016739135,3.5633000468122162,-0.22926150777258786,0.8229283735423262,0.9283036111285989,-7.065887884485262
ACOT7,0.02371558394986356,6.660391083631451,0.22917375134177848,0.8229948701973171,0.9283036111285989,-7.065909598981918
MEPE,0.038386237766510414,3.4325776467184834,0.22912853119413368,0.8230291359295403,0.9283036111285989,-7.065920785064487
LRRC45,0.024961032047981398,6.050715715203907,0.22900696963041234,0.8231212515616868,0.9283433573790666,-7.065950844843312
CLMN,-0.03264455366169682,1.9392582317768496,-0.2287071171759389,0.8233484824875315,0.9285354751027077,-7.066024924900773
HNRNPK,0.026506516740809304,6.8920765914994115,0.22858831054145504,0.8234385199253336,0.9285728563093335,-7.066054250089549
SRPK3,0.05487347228584192,3.1474425468156113,0.22844748529660477,0.8235452475776025,0.9286290522253283,-7.066088990614308
GDF7,0.04107413595272687,2.8305559368462774,0.2281995761873751,0.8237331402669326,0.9287492227770077,-7.066150096403123
MBD1,0.017214999911064652,7.8588120714487655,0.22805231621841196,0.8238447554790967,0.9287492227770077,-7.066186362615635
GABRR1,-0.04358064045583563,2.3087976727932373,-0.22804383402195294,0.8238511846563008,0.9287492227770077,-7.066188450848742
SIRT7,0.020236726855858953,7.8142039307144495,0.22800657418687437,0.8238794263318402,0.9287492227770077,-7.0661976229415036
ERAS,-0.04345378423262136,2.41702791493792,-0.2273021750767061,0.8244133856918354,0.929286966937993,-7.066370742535746
DLGAP4,0.03321985447028708,4.884262032796122,0.22717854466153262,0.8245071114999545,0.9293284354604141,-7.066401072351933
GPR142,0.0424883967132293,2.8378844653623223,0.2270104858783761,0.8246345236136235,0.9293435908910785,-7.066442275414599
VMN2R37,-0.0553373156559882,1.5600014794429415,-0.2269709825549641,0.824664473436869,0.9293435908910785,-7.066451956081846
SREBF2,0.0203929544812197,8.340403161616816,0.2268930131521391,0.8247235875434455,0.9293435908910785,-7.0664710583326045
KIF21B,0.022871148812882366,7.035985540586984,0.22677395168095227,0.8248138586400356,0.9293435908910785,-7.06650021546403
EGF,-0.049017759269833296,2.276527584605903,-0.22673606212807798,0.8248425866376399,0.9293435908910785,-7.066509491110389
EHD1,-0.03257136062484134,7.282732829287692,-0.22671021248896486,0.82486218608253,0.9293435908910785,-7.066515818414711
DCLRE1B,0.04000028538352083,4.046382014648349,0.22657091574505173,0.8249678043617503,0.9293984333788301,-7.066549902253646
WNT5A,0.04197055006715396,2.289234438242375,0.22639528942328258,0.825100973800494,0.9294843049466259,-7.066592845825983
NKAP,0.025927186882908956,7.040023930672732,0.22622131849324514,0.8252328937057182,0.9295687571473245,-7.066635352106698
HEYL,0.0530443915058426,3.4790312156584404,0.22612413807316512,0.8253065868178964,0.9295876136941346,-7.066659082088202
4930402F06RIK,-0.03712309235063817,1.7056669404395652,-0.22597780927826167,0.8254175530700347,0.929637729465387,-7.066694794302276
CYB561D1,0.03729012667519851,4.953135917225423,0.2259152530849366,0.8254649928404518,0.929637729465387,-7.066710054441035
DBNDD1,-0.039256708387222436,3.9703670639267905,-0.2258011785018687,0.8255515036894093,0.929665086721236,-7.066737871350321
G6PD2,-0.04304852908805437,4.446658159277861,-0.22545676789143707,0.825812709380509,0.929665086721236,-7.066821770899908
VMN2R66,0.03766676724078601,1.490201958419012,0.22545166079007414,0.8258165828416199,0.929665086721236,-7.066823014051922
OTOL1,-0.03930476633443766,3.0577531335975277,-0.22542399281106484,0.8258375675966692,0.929665086721236,-7.066829748405655
AP3S1,0.07462285409787442,4.217391015556333,0.22530459812553974,0.8259281240253961,0.929665086721236,-7.066858799542678
PPP3R1,0.01882799332907904,7.870180983473745,0.22526242915338754,0.8259601082553921,0.929665086721236,-7.066869056461379
ZFP280B,0.027463524688903198,5.822514290454122,0.22520613576497325,0.8260028060565405,0.929665086721236,-7.066882745951129
ARL14,0.03328432059117719,2.093299740805185,0.22513604546938104,0.8260559694543141,0.929665086721236,-7.066899785851067
SEBOX,-0.05093048411345317,3.1807246790010413,-0.22510133611857372,0.8260822967892623,0.929665086721236,-7.066908222218932
SNAI1,-0.047925315809825716,2.863153851661402,-0.22510075509729804,0.8260827375006969,0.929665086721236,-7.066908363429542
HAUS5,-0.026951042386499174,5.8160725996643405,-0.22505714001376412,0.8261158202306585,0.929665086721236,-7.06691896254847
AMPD1,0.03882869375625838,2.4391904603343506,0.22486799762765805,0.8262592918029139,0.9297624378357229,-7.066964903438702
MYBPH,0.049555587624503086,3.4204123603508116,0.2246383195017191,0.8264335201674764,0.929861830280033,-7.067020638630012
ANKRD53,-0.03705297009474039,3.0383125616053244,-0.22460135778502355,0.8264615593599092,0.929861830280033,-7.067029602730247
IAPP,0.030882336861844186,1.5365882780991094,0.22444415760737862,0.8265808143861058,0.9298934498209537,-7.06706771120857
PPL,0.03823040575217442,2.92722580917962,0.22436100196812256,0.8266438996758461,0.9298934498209537,-7.067087859114882
SNRPB,-0.02393118463694391,8.00047623523272,-0.22415153554393943,0.8268028151944542,0.9298934498209537,-7.067138578270358
MLPH,0.04304834333337276,3.3950135996600936,0.22413837748045198,0.8268127980698718,0.9298934498209537,-7.067141762731496
IRAK1,-0.025863210156104783,7.932759179160885,-0.22408785671257794,0.8268511279080486,0.9298934498209537,-7.067153987842062
COX8C,0.03512297299646439,1.6725503945450126,0.22402887172381364,0.8268958801025459,0.9298934498209537,-7.067168257685974
RCC1,-0.03229954412005162,5.635053914860732,-0.2239916301590854,0.8269241357878121,0.9298934498209537,-7.067177265371951
CDC42EP1,0.03689067864333117,2.6436935022261716,0.22396355483776717,0.8269454370880494,0.9298934498209537,-7.0671840550208875
1700084M14RIK,0.03947140971589622,0.9047177042905583,0.22377689439826234,0.8270870637478703,0.9299886369862731,-7.067229174965584
TMCO5B,-0.04630657075127919,2.315357102070924,-0.22365376743396245,0.8271804885672619,0.9300296159258007,-7.067258917066202
GPKOW,-0.01866375784694758,7.498217760193208,-0.22350201707845946,0.8272956357519654,0.9300950107964994,-7.067295551017144
IBTK,0.024121020277784143,7.127630691739379,0.22322948629231262,0.8275024410010366,0.9302634370148716,-7.067361280639851
LPAR3,0.03707116683083279,2.019480901960571,0.2231366535248552,0.8275728886566519,0.9302785598246469,-7.067383652124308
FAM124B,-0.056553250746611834,2.334165307165164,-0.22305922346251308,0.8276316489324408,0.9302805436178843,-7.067402304705871
INSC,-0.038453439774943476,2.7127868222692983,-0.22284253041441962,0.8277960992361447,0.9304013174309568,-7.067454471070786
SNX31,0.03920025929300293,3.0042095567370164,0.22274322277563663,0.8278714675820363,0.9304219578512702,-7.067478361458224
NFKBID,-0.028471335548676445,7.1242681100008065,-0.22254380655810188,0.8280228176109462,0.9305279832722296,-7.067526303047544
YBX1,0.025349076927921238,6.125057046793057,0.22240338059150533,0.8281294004567006,0.9305401765413583,-7.0675600372796525
LONRF3,0.020377284795577367,7.441665843865427,0.22235965999446528,0.8281625849846053,0.9305401765413583,-7.067570535878908
HIBADH,0.01902136629628135,7.861016109841454,0.22230417163076008,0.8282047019125298,0.9305401765413583,-7.067583857319505
APOL7B,0.05210792689988681,2.5065975464999304,0.22216165411788563,0.8283128785287227,0.930597659921931,-7.067618057298745
KHSRP,0.0174968704306848,8.14593239660436,0.2219164330065102,0.8284990200877819,0.9306746558136502,-7.067676852229988
PPP1R3A,-0.03604463945995504,1.7755584932213335,-0.22187712438821058,0.8285288593568422,0.9306746558136502,-7.0676862709956545
RAB7,0.01301995230180751,12.06229390697786,0.22184602061565775,0.8285524705077901,0.9306746558136502,-7.0676937226207475
ALDOB,-0.034221024787143575,2.2683416555287703,-0.22168345534857772,0.8286758781325214,0.9306890371071432,-7.067732652030439
ZFHX4,0.05170700279643525,2.3601009515901623,0.22161200048679175,0.8287301229515112,0.9306890371071432,-7.0677497543380206
CSNK1E,-0.04113564557325275,2.4756004957477518,-0.2216038172048953,0.8287363353336124,0.9306890371071432,-7.067751712610502
PLEKHG5,0.061250830610026154,3.9560102961983,0.22149792873010907,0.8288167222385392,0.9307152762557577,-7.067777045429804
BMPR2,-0.021208239770201316,9.85455960503402,-0.22119231605088993,0.8290487444144383,0.9308931473254229,-7.067850093095959
IQCD,0.04515196318374461,2.495129347412382,0.22109124282115572,0.8291254833047186,0.9308931473254229,-7.0678742296670505
PPP1R37,0.022152857468156793,6.968430632398717,0.2210639330036894,0.8291462183443818,0.9308931473254229,-7.067880749452179
CYP2D26,-0.03732599327989279,2.6712498801724367,-0.22083331263714437,0.8293213227966392,0.9310043419658584,-7.067935774573747
ANGPTL7,-0.03935838706473823,3.977809323313439,-0.22071989615097037,0.8294074407418363,0.9310043419658584,-7.067962814427531
KLK1B5,-0.05448210831018876,3.8060708456524486,-0.2207081248518304,0.8294163789073365,0.9310043419658584,-7.067965620058252
NSMCE1,-0.020637504818652022,6.895965741409325,-0.22059961512398815,0.8294987735427416,0.931010645979233,-7.067991475829521
4933402J07RIK,0.0398242525706298,2.2622151668736827,0.22049771669771026,0.829576149974393,0.931010645979233,-7.0680157447829055
NGB,-0.043300616299800664,3.735076963949881,-0.2204753745049329,0.8295931157408385,0.931010645979233,-7.068021064494927
HHLA1,0.034659722061716566,2.396430535291709,0.22018089250967632,0.8298167420630982,0.9311975843213398,-7.068091131206681
EHF,0.037280396924498395,2.1782693725138422,0.21998748799705656,0.8299636198580251,0.9312983777892676,-7.06813709785016
GLOD5,0.030474924932705337,1.6033504815530213,0.21976414317944123,0.8301332437661955,0.9313404674691333,-7.0681901306264106
DEFB28,-0.03982927580749728,1.9424470111863934,-0.21976025870178875,0.8301361939943742,0.9313404674691333,-7.068191052515439
WAC,0.015737113763815074,8.995844264621095,0.21967434678902656,0.8302014440710739,0.9313404674691333,-7.0682114375504685
EIF4A3,-0.042000041824315014,5.370785713314187,-0.21963757650335164,0.8302293715032405,0.9313404674691333,-7.068220159928283
GJA6,-0.059125692866224135,1.8640786187184064,-0.21942566799645263,0.8303903230985142,0.9314570032034878,-7.068270399110736
SIKE1,-0.022342463680760854,8.912280008775701,-0.21927978081339447,0.8305011340211821,0.9314888855624686,-7.068304958050149
NDUFA11,-0.04040964154125628,3.8059849435896185,-0.21920542559409564,0.8305576131898099,0.9314888855624686,-7.068322563153567
XRRA1,-0.037831995901839874,2.569345972039963,-0.2191580110440578,0.8305936291313322,0.9314888855624686,-7.068333786418196
CAV3,0.03537962903926838,2.1724994305909116,0.21908771804000382,0.8306470242226277,0.9314888855624686,-7.0683504207008685
ATP8B3,0.05580960767445158,3.0668490314157553,0.2189679021568222,0.830738039323827,0.9315269495633075,-7.068378761990049
LRRC39,-0.043834758564054534,3.296968951370309,-0.21822789950467872,0.831300221084424,0.9320933027780427,-7.068553461928017
TOMM22,0.01658355305240831,8.322841927700571,0.21812859618961186,0.8313756695671648,0.9321138671984658,-7.068576860860313
NLRP10,0.03644537761269261,4.700491076163301,0.21794133829665005,0.8315179488453406,0.9321728597371097,-7.068620955889257
HNRNPF,0.027590065137895338,7.225560276475434,0.21775245489947712,0.8316614695844742,0.9321728597371097,-7.068665395659122
RPUSD3,0.04571163805823895,4.635826595876888,0.2176807575506438,0.8317159496190506,0.9321728597371097,-7.068682254339149
DCTN6,0.022177178184285978,7.249682694769919,0.21765011059905454,0.8317392373310026,0.9321728597371097,-7.068689458884147
FAM83A,0.038289024909999865,2.4531025342710056,0.21759557562434564,0.831780677262794,0.9321728597371097,-7.068702276585489
SMTN,0.04485063457059142,2.84871391881566,0.2174093440188561,0.8319221946074506,0.9321728597371097,-7.068746023780605
TTPA,-0.037804236354702876,2.933942164853153,-0.21737244465606181,0.831950235162596,0.9321728597371097,-7.0687546873092355
FRS2,0.015631056857242635,8.07158269905709,0.21735872521397112,0.831960660900194,0.9321728597371097,-7.068757908098247
