symbol,Control,Control,Control,M2b,M2b,M2b
Gm14288,8.766356128361803,8.947973339397052,8.854018795,8.199421063154746,8.391852970284772,8.450091825718431
Gm14431,8.829950899857396,9.009392046764338,8.836177131678923,8.175460427009254,8.423906303,8.349917326437971
Gm14431,8.365718885525348,8.525027205,8.513199110433916,7.823637845422324,8.037974648515739,8.089223240526659
100043387,7.545856145333229,7.863982373,7.847388701002675,7.371623110295166,7.583120341514193,7.426085069993129
Gm14295,7.277792616,7.625517578469399,7.566755292409356,6.9705983787077574,7.094296884248849,7.295456026
Gm14391,5.434377111962062,5.110295284579584,5.417253346075406,5.055068400027845,5.168532671542409,4.971792016574079
Gm14420,6.143306378573595,5.967216083334508,5.8171420672079766,5.4247663077316215,5.5470328273788665,4.973949225926616
Gm14403,4.506022035203992,5.073256483514788,4.644374792061056,4.209105517,4.717775855,4.534043731068985
Gm14322,3.870852241243263,3.911098768,4.824347793366383,3.1481577759993913,3.284782969116941,3.5611248267061386
Gm14327,3.048735418786819,1.482057299769965,1.624272717507726,3.764400397036438,2.4342322655979136,2.432432530792793
Etohi1,7.029495203802199,7.045987493,6.473513368,6.1329017823243435,6.047292535624823,6.015837942427698
Phactr3,3.690944549588745,3.520404125336088,3.700328046753991,3.7106513894715016,3.441423951,3.6085179558501186
9030418K01Rik,4.7473333447237245,4.891355410756393,4.616852921077453,4.107958629982557,3.809870791503004,4.5432924045814875
Cdh26,2.7182981306042717,2.4490803822740936,2.229347610371195,2.389976296095415,2.324097853824597,2.461924916949112
4930591A17Rik,1.954834419,2.3639533221033044,2.215730595,2.0587781782647685,2.3895118879455266,2.4324325307927936
Cdh4,2.7700162375492554,2.8415191220122376,2.6086913894117956,2.8322178904706967,3.2253886294617242,2.854796223887908
Cdh4,4.375093094,4.251981825765119,4.171922109333923,4.069775643557464,3.9733579957743688,4.123758521450524
4921531C22Rik,4.759910139842789,4.783647153,4.534826213493109,4.823946699627291,4.729294907095527,4.629992245
Lsm14b,6.844174050150908,6.851948104101203,6.729357787,6.802565866476439,6.8460101469653925,6.721593576768037
Ss18l1,5.572851219363268,5.767736550232063,6.1453238435412185,5.800787253181906,5.514888288332053,5.989165963705887
Gtpbp5,6.098166045,5.793250976268139,5.9468301195611595,5.770556891245623,6.006936084417631,5.253724266
Hrh3,3.1463939303297868,2.8748663680891284,2.9632855999775973,2.8471629328790047,2.75736251,2.8644925883208763
Osbpl2,8.320849821435353,8.414502645204909,8.312974989,7.901810876445773,7.894483968859681,7.868677430149484
Adrm1,6.907666138542597,6.592180856592813,7.043921273754416,7.1005430188756735,6.771499214033689,6.903653279844701
Rps21,9.665910773589896,9.878004944148154,9.172985549671862,9.541459822233982,9.884918447,9.336942568
Mir3091,4.591886681287923,5.237206891038057,5.001972084234097,5.154431865419546,3.7365191395198685,5.382824410780769
Gm14318,2.2521076788915555,2.050263036095077,2.1884031267456248,2.258089189188975,2.0410868757302545,2.3343480347973937
Gm6307,2.1239070203620942,2.088102968625955,2.129751682223872,2.075716007293146,2.389877895,1.982270681
Mir1a-1,1.483124478555338,1.3475039352099223,1.3545178394596626,1.515631196027752,1.788249192180887,1.535946633
Mir133a-2,1.9432453354563692,1.9222290022745594,1.862193702115912,2.418760372219298,1.504911808358269,1.8110486690481655
Slco4a1,4.364767346610041,5.243301389991763,5.576965459462981,5.143747372130468,5.281389805280506,5.196387990664382
Ntsr1,2.0494001269245534,1.9003987328067926,1.8883699373331546,2.460262684126667,2.3965149729367594,2.5129707643990797
1600027N09Rik,4.573358719507875,4.878961951153636,4.557315087368353,5.417773820892435,4.9981775657182945,5.156633561478204
Ogfr,9.629697277381357,9.374942581914688,9.203315879585286,9.969555428538019,9.760017607177497,9.814209457672385
Col9a3,3.430662050016287,2.355601316306936,2.9251410256515795,3.183832338263284,3.3942098116333774,3.5771585368258285
2310003C23Rik,7.070948289064031,6.900051860959205,6.911333255339392,6.894427404922422,7.018812979301179,6.814000128653916
Slc17a9,5.342894489488453,4.875463339921046,5.374295589102504,5.118183977463674,4.982257981,5.130123799501022
Mir124a-3,1.0459171615658187,0.8134560158715732,1.1316001687379713,0.9704736673215566,1.0442020005316417,0.75413554
Birc7,2.2528883295270896,1.634973089040538,1.825072903454755,1.848792997276222,2.0890648883674956,1.9802517426102035
Arfgap1,7.428993772839759,7.339153976322929,7.406996862241451,7.546873382095016,7.269351381907039,7.284638496790311
9230112E08Rik,3.8858923230770497,4.085216977940503,4.185784101394651,3.3471721890780692,3.858678020848383,3.8407543846786716
Col20a1,3.7512103101281786,3.6314409085815917,4.296337945732168,4.104270214817329,3.7097481223586666,4.093898805785323
Ppdpf,5.466643617301686,5.490617076062956,5.370277714944183,5.9953235828757965,5.675930915652394,6.264146323953659
BC051628,2.491736592317703,2.107543125628157,2.857865584468806,2.0642668859659166,2.275993064170226,2.435164004722061
Rtel1,5.418311099658345,5.617820886046108,5.693957216029637,5.267133166254756,5.627574483021487,5.061564779747258
Zgpat,7.011964626272501,6.793175756,6.940772250477985,6.621206925500973,6.806643422155917,6.700500151637335
Lime1,4.381364383780229,4.7416281374545655,5.026379542947764,4.523421955970319,4.648679203670319,4.903799252688431
Slc2a4rg-ps,3.957492646960862,3.0047187667717923,3.0085668667590912,3.333804876183898,3.129687523686949,3.118194460625708
Abhd16b,2.530885561240339,2.46355211,2.6653055875243075,2.652046112788445,2.141526709203678,2.3777214832802396
Tpd52l2,7.155756515513545,7.136795075124497,6.992136246972162,7.050235221473822,7.064169420847546,6.782194639092899
Tpd52l2,3.3527461881480716,3.5104778789654265,3.640805731792839,3.3625591860480277,3.4448359669249204,3.110162001
Dnajc5,7.574519762215775,7.401050416952967,7.483252734101161,7.479925091956725,7.408863229510923,7.578072424166126
Znf512b,2.8553472449147947,3.2704569401321573,3.1796928263255886,2.7631135161714453,2.7903274318952898,2.9704392583428296
Gm16119,3.531184824,3.531351383,3.631686618500142,3.098477616093248,3.332084769726192,3.8805126672567782
Prpf6,8.729732133677238,8.613108217422278,8.635133071224562,8.629692947077666,8.571162895,8.558847536717344
Tcea2,4.211205836082738,4.524961207299972,4.2649124594814305,4.345677067,4.062377271955963,3.944920100277269
Oprl1,2.636265499307931,2.335063115737179,2.487199782352563,2.3915745518309186,2.7352906676797377,2.406235540080514
Myt1,2.9950565937391107,2.9833076876570903,3.181061777199503,2.931190182705036,3.133484955720712,3.149853553
Pcmtd2,7.807065659350017,8.099683714257766,7.974784433779621,7.300868672436728,7.445704200887942,7.198463742958894
Polr3k,7.3438606449754955,7.091695997,7.418054353330253,6.958077211020091,6.877515836,6.5843684905620155
Gm14496,1.5328422914487518,0.9516750846606825,1.3257276541651961,1.4538606909709637,1.3920684719990062,1.0525783367411425
Rpp38,4.950196352193857,5.595926034425176,5.531970994625523,5.391390468895988,5.456728678,4.886971172293718
Olah,2.056636591870645,1.837392313786376,2.038738535746697,2.014469010377535,1.6136400198021676,1.8278043944868982
Meig1,2.467385262341846,2.4269362909784427,2.2601254050441186,2.6034644609796302,2.817199613423344,2.2542358644205183
Suv39h2,4.385600002534228,4.131078028033816,3.3809919291989594,4.488292952904799,4.289552953554185,3.817040319691713
Hspa14,6.593141968641568,6.718218297635995,6.529090091383367,6.572099541459086,6.58629796,6.344879360566944
1700080N15Rik,1.7302264183751854,2.3090454135011265,2.2393220870459833,1.9036307789881735,1.9314539611618036,1.7309013830033346
Gm13187,3.1406484777093606,3.3546091920034984,3.1561740423900853,3.3988487325824743,3.5802981139301595,3.2877131106332262
Prpf18,7.202778604984058,7.380622851469221,7.0562220237419275,7.398065776303202,7.293173437362539,7.0239348005973445
Phyh,5.040505285366756,5.414590764585379,5.168007665502664,5.380412243919155,5.445829582302088,5.343789156784827
Mcm10,6.159789521220112,5.970049513379497,6.091126770858916,6.528426645,6.667367160133141,6.355288853
Optn,5.508143068090641,5.497160386373058,5.802022859166645,5.836068572075952,5.5590981391288015,6.054875418764826
Ccdc3,2.5243462596821518,2.187107071605686,1.9035246345330712,2.4066463507304983,2.5074815614103794,2.2073535955249395
Camk1d,8.694114234070536,8.676591155345017,8.806405956,7.829060178872695,7.676579293031155,7.958134045664611
Cdc123,8.995708154015288,9.030147992745476,8.930160990390087,8.617283516,8.773210363509968,8.758115685075825
Sec61a2,4.854733560522026,5.380438504088856,5.199368383968503,5.538238644230152,5.531302814,5.360599253574597
Dhtkd1,2.574122910985215,2.4822399080576614,2.700316431343263,2.3902834493845844,2.790373209475337,2.6487672514767127
5430407P10Rik,3.5383479794417076,3.491633829400623,4.038768567560854,3.6365983274777225,3.6587115006880175,4.141009116205574
Echdc3,3.061792186278951,3.047809766050046,3.2649297715798924,3.0197748716857973,2.9710545517951354,3.3975574139743623
Celf2,4.392893658886046,4.733022392766289,4.752490168964095,4.3233432510344185,4.425392968460534,4.487526224153489
5031426D15Rik,1.5402628786832688,1.5032735007114648,1.6190033306323515,1.3160241368219197,1.601209825345779,1.547349627057945
Gata3,3.3154249098813735,3.101778354598143,2.9038735467925902,3.3933128763553433,2.920938277435519,3.028140729709367
9230102O04Rik,2.179262452101786,2.3593453707687693,2.186193623736738,1.940855927955163,2.3515033972160593,2.173470125349016
Taf3,6.816380704582529,6.614762577223491,6.531272793638123,6.585662298828192,6.679915313912543,6.495741425875023
Atp5c1,4.678753426658286,4.903395812164774,4.828549961907238,5.005365645872268,4.885321446267823,4.874325681069536
Itih2,2.1772017994757595,2.2588215704645638,2.298654967720753,2.116033325612845,2.1387304409386023,2.112947996801162
8030442B05Rik,2.023103587901886,2.7749425687062255,2.359129013,2.4032331545960686,2.9659220833020736,2.4759296248027995
Pfkfb3,6.164095389529322,6.1045274897909785,6.303537301933959,7.211784010950403,7.0293372039462065,7.149782113400548
Rbm17,8.500276489316057,8.360342252,8.351320327142284,8.644111517378496,8.506141814831379,8.613212764
Fbxo18,7.716404152,7.652383714820295,7.410252633673952,8.264054750899518,8.159175374194927,8.006357687736328
Itga8,4.483213692210759,3.9106301971078237,3.8857696097988734,3.8464466753257547,3.981795819599019,3.5759243069715922
Fam188a,8.198214507568114,8.218881938078807,8.188776314,8.232257665281285,8.417403377289979,8.161257557586605
C1ql3,3.346725273683388,3.5918430211031733,3.0957701147068875,3.125937263409124,3.4536052839692326,3.374168886387901
Rsu1,11.102247061725492,11.050473332640987,11.073943308392344,10.843620525961615,10.840391020268646,10.89992024104227
Cubn,2.6158109573613917,2.529591477223525,2.1659468663505304,2.4035585663915437,2.5598340020038166,2.4309733112730187
Trdmt1,5.183694308402387,5.316941776766295,4.870639621184739,5.578816740694519,5.486354962560214,5.377209776
St8sia6,4.273134383457119,4.242934913658878,4.407553052914906,3.457482551945402,3.388190623375981,4.063163852931464
Ptpla,5.354749143307939,5.518822414,5.389671090670608,5.017154404329203,5.204617963970056,5.331353352947512
4921530L18Rik,4.802518302723187,4.892511090815908,5.413591003606969,4.301857085317928,4.794516610231534,4.532576690184577
Cacnb2,1.9809673338268061,2.7229273583296547,2.1601544111028663,2.4505037519002686,2.2220681697935825,2.466337424115751
Nsun6,5.614689447961916,5.592035422065295,5.269854845,5.370803100535111,5.313945938014947,5.435435818476426
4930515L03Rik,1.3335367104132476,1.6222004619574957,1.2977415010981133,1.408602459871515,1.4772815668809673,1.5999305081536166
Nebl,2.6810952254364144,2.478965544453818,2.258282128,2.4056723360796948,2.2641229992318888,2.4113033026148427
H2afb1,4.196446391935434,4.633075118163083,4.469859641054613,4.329890855332778,4.039811053988045,4.578533170791033
Gm17762,2.1664162254321897,1.6019116873563908,2.2411622102470568,2.247892879945481,1.9615102420774462,1.7773250953362898
2810030E01Rik,1.9472554928235968,1.6497663441702644,1.6707470737935675,1.6063227974441048,1.8452382141028245,1.9200133549091012
1810059C17Rik,2.864492588320876,3.025531279586897,2.658126572541927,2.8617899545926306,2.716718614927453,3.076282468311977
Dnajc1,7.217374863403095,7.321954010093351,7.282602476536375,7.341266247926075,7.269899454128193,7.183936142431066
BC061194,2.7340472889429144,2.595804490110772,3.025785815535417,3.2320312222526755,3.0178939563280633,2.554570805973219
Pip4k2a,10.342508176432187,10.36669884722832,10.313298400710467,9.783193376760101,9.773741655,9.866655171590397
Ptf1a,1.4331999471608214,1.625991839013126,1.6573694530429781,1.446100441562267,1.816152410862474,1.437138640549245
4921504E06Rik,2.142572400665128,2.0068637514753385,2.3644636585813323,1.82423338,2.269253820270001,1.7765143360245397
Gm3230,2.332062500219053,3.094582696676777,2.0997455589682112,2.273189205114588,1.8331713227625346,2.164944057188556
Etl4,2.3855976955488414,2.102215391416731,2.5091129384447024,2.6173268071991216,2.349627616555447,2.1167520709062217
Arhgap21,7.426379816434786,7.304158100531688,7.146377892677348,7.2174658094316255,7.291459303578418,7.377856706702165
Enkur,1.509286620856351,1.124234290157704,1.5657547990693863,1.2572181900465698,1.3424074856572026,1.6327594032375299
Gpr158,2.169259242,2.290855024626312,2.1529364432690157,2.310098261513926,2.6777265871085225,2.3979918805974525
Abi1,9.965099032456198,10.04693041100884,10.143112512282064,9.935522219357807,9.920563172104657,9.976590268141639
Mastl,4.6253712278801995,4.7877396492617015,4.855938476342538,5.503183329679837,5.647793069,4.733171580488199
Spopl,6.699194616,6.812730022510786,6.526792402406302,6.889257444138871,6.758223963675218,6.789423261369279
Hnmt,7.039893987436821,7.388626378571219,6.948202118891449,6.521158097219675,6.885406683358859,6.4539107667576845
Tbpl2,1.0993975542936578,1.346153208490529,1.0451076164187874,1.1306207272735118,1.1359173772706426,1.0309333946469943
Pax8,2.103004990713176,1.863615715627363,1.528453613154572,2.4415555960298256,1.8929742731110921,1.9492062955724283
Gm13417,2.0145101617606285,2.163633010557546,2.201548443070701,1.9379488295187572,2.0971276561365264,2.026375507586901
Cacna1b,4.222466158102293,3.680865638303801,3.760467420486237,4.077482501,4.544684147422518,3.9123730034675184
Ehmt1,7.469722017348788,7.182619776218451,7.289819449983493,6.992918271879769,6.835718547946128,6.732916755703728
Arrdc1,6.183296128964633,6.228762471519408,6.455002229098316,6.419725874420685,6.390324850818221,6.293101699267941
Mrpl41,5.810635516787222,5.429723385700348,5.5512385250340515,5.863547042789441,5.706362507724135,5.686498536986894
Gm13369,3.5777261283404864,4.474159778020078,3.236255252341767,3.4115591896949287,4.022227479130641,3.4200330533367227
Noxa1,2.862443094009903,2.5135305866627435,2.557337494521653,2.4980683671522064,3.1892393773996575,2.8792585144954574
D530008I23,1.4539236072696147,1.3224501174877596,1.3125593096613586,1.9526404515249198,1.9250096306787197,1.236988352774309
A830007P12Rik,8.084717798642398,8.08127881,7.964507899395446,7.953908182,7.838682798741777,7.818821518095211
Cobra1,7.960632468792216,7.802523425164208,7.874863120249109,7.809304319761707,7.871754629589694,7.774266831758799
4933433C11Rik,2.3179446266317947,2.147075281150655,2.4691234609349766,2.679319591382712,2.435743773921528,2.183332776905803
Tubb4b,3.940039943972951,4.146340877349815,4.139435352,3.8930701032525823,4.317904096103471,4.185586736465171
Slc34a3,1.8999133080471282,2.5087691315258804,2.1368091295228213,2.0726463201488534,1.9822730012643626,2.029915065297453
Gm757,1.8958654765147513,2.1528506804920586,2.3903555188656873,2.1382400419786376,2.300000478479929,1.8844248167675381
2310002J15Rik,3.545019203524022,3.3980362273277773,3.181538485,3.5649335447452026,3.3509664177885057,3.3813936791706936
Ndor1,6.929727065755028,6.630509072499982,6.832643601320981,6.279790094432643,6.505992928240666,6.213253711746249
Ssna1,6.696435784935912,6.518856086,6.493766466944624,6.242338916759848,6.520873617675108,6.3552355815173485
Grin1,3.648628915,3.3981007135910115,3.1708160993743357,3.6660109357019075,3.708309014909413,3.9599973480000252
AA543186,3.4523834293133087,3.8313501892753914,2.8025178087821425,3.1372650302386744,3.4427200204926516,2.865708699444525
